time,id,age,gender,education,employment_status,province,migration_stage,time_in_current_stage,behavioral_attitude,subjective_norm,perceived_behavioral_control,actual_behavioral_control,V_score,has_family_abroad
48,49,36.62722056646308,male,7,blue_collar,25,stay,46.0,0.46507572464227565,0.45,0.34349087990277727,0.0,0.39315505332661027,true
48,50,33.605947100396705,male,7,underemployed,22,stay,43.0,0.45779616627532005,0.15000000000000002,0.49188384016569553,0.0,0.27162948298160555,false
48,51,25.987467629119543,male,12,underemployed,80,stay,46.0,0.46507572464227565,0.15000000000000002,0.42351175037899436,0.0,0.25204515975683633,false
48,52,41.10078263353077,female,16,blue_collar,26,stay,46.0,0.46507572464227565,0.15000000000000002,0.5307320885071962,0.0,0.28215211017477687,false
48,53,31.86456092064242,female,8,self_employment,68,stay,46.0,0.46507572464227565,0.15000000000000002,0.3175443477773756,0.0,0.21824676897174525,false
48,54,27.957961362384182,female,12,white_collar,48,never_consider,48.0,0.46006400920385265,0.15000000000000002,0.5890509188522798,0.0,0.0,false
48,55,24.097531064399476,male,15,self_employment,72,intention,5.0,0.46006400920385265,0.45,0.5586245159527342,0.0,0.5003897748049834,true
48,56,36.27871722039144,male,7,unemployed,38,stay,45.0,0.4599109050271495,0.15000000000000002,0.34292560353896,0.0,0.22680132391774965,false
48,57,46.373452571039316,male,14,white_collar,38,stay,38.0,0.4393285383999578,0.45,0.6421830154598173,0.35,0.539571566416002,true
48,58,48.103442014861365,male,19,underemployed,60,stay,46.0,0.46507572464227565,0.15000000000000002,0.6457153916770816,0.0,0.3112190687466985,false
48,59,39.37202218895838,male,3,white_collar,2,stay,46.0,0.46507572464227565,0.15000000000000002,0.3622534976553812,0.0,0.2331051793682568,false
48,60,50.59135874643971,male,10,self_employment,43,stay,45.0,0.4599109050271495,0.15000000000000002,0.451262454103964,0.0,0.26017180499737974,false
48,61,37.05627191878156,male,14,unemployed,76,stay,45.0,0.4599109050271495,0.15000000000000002,0.4792481055211404,0.0,0.2681179140381542,false
48,62,42.726027762554914,female,7,underemployed,17,stay,45.0,0.4599109050271495,0.15000000000000002,0.3488422943070316,0.0,0.22874952272311902,false
48,63,42.04855521895868,female,3,self_employment,1,stay,46.0,0.46507572464227565,0.15000000000000002,0.2920376020751093,0.0,0.20929797015562862,false
48,64,48.809771109062766,female,14,underemployed,23,stay,44.0,0.4530773740181705,0.15000000000000002,0.5866995163678113,0.0,0.2966562445915671,false
48,65,35.47822633155133,female,11,self_employment,9,stay,40.0,0.4453677154259652,0.15000000000000002,0.4518564251431684,0.0,0.2603429733476117,false
48,66,31.03259885857115,male,14,unemployed,6,stay,44.0,0.4530773740181705,0.15000000000000002,0.37810536826113905,0.0,0.2381508035660826,false
48,67,43.351457676220825,male,17,underemployed,68,stay,46.0,0.46507572464227565,0.15000000000000002,0.5168705033984838,0.0,0.2784431279629156,false
48,68,45.62221888181374,female,6,blue_collar,26,stay,37.0,0.4476822976425028,0.15000000000000002,0.3860387448183463,0.0,0.24063626435504676,false
48,69,44.11227579990818,male,12,blue_collar,56,stay,43.0,0.45779616627532005,0.15000000000000002,0.5381611707517263,0.0,0.2841200021342372,false
48,70,39.655675884442545,female,8,self_employment,38,stay,43.0,0.45779616627532005,0.45,0.4327628097443918,0.0,0.4412972517305952,true
48,71,58.3656846576592,female,2,self_employment,33,stay,46.0,0.46507572464227565,0.15000000000000002,0.2821960923901995,0.0,0.20574113312249917,false
48,72,32.69782897054613,male,15,blue_collar,33,stay,44.0,0.4530773740181705,0.15000000000000002,0.5757266376046668,0.0,0.2938690110248102,false
48,73,38.51326423553758,female,7,white_collar,32,stay,41.0,0.44253588867199445,0.15000000000000002,0.48881874494099004,0.0,0.2707818526806191,false
48,74,39.80775174933119,female,11,white_collar,43,stay,45.0,0.4599109050271495,0.15000000000000002,0.5314023231904917,0.0,0.2823302117708514,false
48,75,46.76266846656496,female,2,white_collar,15,stay,44.0,0.4530773740181705,0.45,0.42835154297598166,0.0,0.43904236052935913,true
48,76,24.558485082636242,female,4,blue_collar,40,stay,34.0,0.4538844270346346,0.15000000000000002,0.31600000213995594,0.0,0.21771541130795816,false
48,77,57.41113252193924,male,16,self_employment,66,stay,41.0,0.44253588867199445,0.15000000000000002,0.6080317690438234,0.0,0.3020012671439865,false
48,78,40.94806484319536,female,1,blue_collar,35,stay,44.0,0.4530773740181705,0.15000000000000002,0.3062507514364171,0.0,0.21433061544133766,false
48,79,31.698021854521176,female,7,unemployed,48,stay,46.0,0.46507572464227565,0.45,0.2734977324856851,0.0,0.350819012624114,true
48,80,63.080767828874805,female,15,white_collar,58,stay,44.0,0.4530773740181705,0.15000000000000002,0.6217436861619396,0.0,0.3053875454636141,false
48,81,23.343234343243395,female,15,underemployed,70,stay,6.0,0.46400191710968175,0.45,0.4485210085828223,0.0,0.4492598956753986,true
48,82,23.40533696431708,female,4,self_employment,12,never_consider,48.0,0.46006400920385265,0.15000000000000002,0.39164077495594973,0.0,0.0,false
48,83,34.56057042025395,male,0,underemployed,15,stay,45.0,0.4599109050271495,0.15000000000000002,0.31495525780935374,0.0,0.21735521312221398,false
48,84,32.9810894265042,male,7,underemployed,62,stay,46.0,0.46507572464227565,0.15000000000000002,0.33173606401893807,0.0,0.2230704140015899,false
48,85,27.864134368903866,male,19,blue_collar,74,stay,46.0,0.46507572464227565,0.15000000000000002,0.6229820572497082,0.0,0.3056915252136641,false
48,86,51.614306462858224,female,4,white_collar,11,stay,46.0,0.46507572464227565,0.15000000000000002,0.4726566331183226,0.0,0.2662677129652568,false
48,87,51.20826492907665,female,10,blue_collar,17,stay,45.0,0.4599109050271495,0.45,0.48738559997671427,0.0,0.4683198906618439,true
48,88,27.021461137443893,female,9,blue_collar,74,stay,45.0,0.4599109050271495,0.15000000000000002,0.3348670418152029,0.0,0.22412062884143538,false
48,89,32.995745010966914,female,3,blue_collar,80,stay,43.0,0.45779616627532005,0.15000000000000002,0.3409238040640854,0.0,0.22613838818213244,false
48,90,34.84891855729359,male,11,unemployed,53,stay,44.0,0.4530773740181705,0.15000000000000002,0.37544815819192456,0.0,0.2373125022597602,false
48,91,52.96770473686973,male,11,self_employment,19,stay,45.0,0.4599109050271495,0.15000000000000002,0.42160933265241063,0.0,0.25147842829527467,false
48,92,31.59283065797012,male,11,blue_collar,72,stay,46.0,0.46507572464227565,0.15000000000000002,0.4339188467912971,0.0,0.255123160490565,false
48,93,28.916785594450396,male,0,blue_collar,3,stay,46.0,0.46507572464227565,0.15000000000000002,0.2511025624829665,0.0,0.1940757181422884,false
48,94,37.862145699865096,male,11,blue_collar,40,stay,40.0,0.4453677154259652,0.15000000000000002,0.4202200687289252,0.0,0.2510637574588152,false
48,95,45.422645771547245,male,4,blue_collar,32,stay,43.0,0.45779616627532005,0.15000000000000002,0.24365862800839255,0.0,0.19117738935674083,false
48,96,52.679175925269234,male,7,unemployed,36,stay,46.0,0.46507572464227565,0.15000000000000002,0.23314095394295628,0.0,0.18700573010323357,false
48,97,43.03739197534507,female,3,white_collar,64,stay,44.0,0.4530773740181705,0.15000000000000002,0.3962170659083746,0.0,0.2437879404036553,false
48,98,43.63965204589819,female,6,blue_collar,55,stay,46.0,0.46507572464227565,0.15000000000000002,0.3004718270510822,0.0,0.2122987848709039,false
48,99,28.19837327046975,male,19,blue_collar,23,stay,45.0,0.4599109050271495,0.15000000000000002,0.5158670068946369,0.0,0.2781727000160072,false
48,100,34.14473086436717,male,8,blue_collar,9,stay,45.0,0.4599109050271495,0.15000000000000002,0.46403607943258607,0.0,0.2638283758712999,false
49,1,37.90448810961335,male,12,unemployed,4,stay,46.0,0.4599109050271495,0.45,0.31956561702343567,0.0,0.3792156743339416,true
49,2,35.7299917213082,female,8,self_employment,9,stay,45.0,0.4530773740181705,0.15000000000000002,0.3430255931422296,0.0,0.22683438665981498,false
49,3,29.127809654639083,female,2,self_employment,3,stay,46.0,0.4599109050271495,0.15000000000000002,0.33271025814774186,0.0,0.22339771422770038,false
49,4,53.446522056761985,female,6,unemployed,34,stay,47.0,0.46507572464227565,0.15000000000000002,0.21535183403867572,0.0,0.17972972794115435,false
49,5,27.327564633001277,male,19,blue_collar,8,stay,46.0,0.4599109050271495,0.15000000000000002,0.569541076112381,0.0,0.29228609514798537,false
49,6,32.116626772296044,male,4,white_collar,34,stay,47.0,0.46507572464227565,0.15000000000000002,0.4000717229487014,0.0,0.24497093387237845,false
49,7,47.02831232055976,male,16,white_collar,74,stay,47.0,0.46507572464227565,0.15000000000000002,0.690539092552518,0.0,0.3218398109042412,false
49,8,42.23062953064501,male,14,blue_collar,39,stay,45.0,0.4530773740181705,0.15000000000000002,0.5176123406149742,0.0,0.27864287375105457,false
49,9,48.525279217285004,female,10,unemployed,31,stay,41.0,0.4453677154259652,0.15000000000000002,0.34784686097593104,0.0,0.22842291729681954,false
49,10,28.76478977857252,female,19,self_employment,3,stay,45.0,0.4530773740181705,0.45,0.5484326649570808,0.0,0.4967843588828923,true
49,11,50.69154392374448,male,2,self_employment,11,stay,43.0,0.45011619883998266,0.15000000000000002,0.18918582695769542,0.0,0.16845733597458531,false
49,12,23.05367374439754,female,11,white_collar,66,stay,46.0,0.4599109050271495,0.15000000000000002,0.5168667554761928,0.0,0.2784421184401328,false
49,13,28.97554636456296,female,8,self_employment,37,stay,45.0,0.4530773740181705,0.45,0.43633195422809135,0.0,0.443113280553225,true
49,14,36.57822603966799,female,5,underemployed,51,stay,45.0,0.4530773740181705,0.15000000000000002,0.31756257149348655,0.0,0.21825303142000796,false
49,15,29.13262210825477,male,1,unemployed,25,stay,42.0,0.44253588867199445,0.15000000000000002,0.23109376822760225,0.0,0.1861828811522164,false
49,16,27.28317528567718,male,9,underemployed,53,stay,46.0,0.4599109050271495,0.45,0.4445416992396539,0.0,0.4472625231984503,true
49,17,57.90634052293608,male,10,unemployed,10,stay,47.0,0.46507572464227565,0.15000000000000002,0.32585708897668886,0.0,0.22108496861275606,false
49,18,45.8332136023322,female,5,white_collar,64,stay,43.0,0.45011619883998266,0.15000000000000002,0.3946573208685383,0.0,0.24330762037034667,false
49,19,35.809388001341205,male,4,white_collar,37,stay,47.0,0.46507572464227565,0.45,0.47454438801857146,0.0,0.4621092669578886,true
49,20,41.12975957334861,male,6,unemployed,76,stay,46.0,0.4599109050271495,0.15000000000000002,0.2718237921916969,0.0,0.20192466126938172,false
49,21,39.723357828518495,male,13,blue_collar,18,stay,47.0,0.46507572464227565,0.15000000000000002,0.4894916338424036,0.0,0.27096816247736655,false
49,22,49.24619774896096,female,6,unemployed,16,stay,47.0,0.46507572464227565,0.15000000000000002,0.2210311095572873,0.0,0.18208422895350684,false
49,23,34.26871473449092,female,15,underemployed,44,stay,47.0,0.46507572464227565,0.15000000000000002,0.5605943908473865,0.0,0.28998130737533406,false
49,24,24.180443849629544,female,4,underemployed,72,never_consider,49.0,0.4688850174233954,0.15000000000000002,0.3292059147540812,0.0,0.0,false
49,25,43.88517454646161,female,4,self_employment,70,stay,42.0,0.44253588867199445,0.15000000000000002,0.38753197294140024,0.0,0.24110121513839378,false
49,26,25.382221506730172,male,10,blue_collar,14,stay,33.0,0.4391973570152511,0.45,0.3509979446501056,0.0,0.39742807537030833,true
49,27,38.8025588935777,male,4,unemployed,38,stay,46.0,0.4599109050271495,0.45,0.2317507777424523,0.0,0.3229362940025533,true
49,28,37.76322911962674,female,3,self_employment,43,stay,43.0,0.45011619883998266,0.15000000000000002,0.28227254142311803,0.0,0.20576899964150994,false
49,29,45.274894267004875,male,17,unemployed,60,stay,47.0,0.46507572464227565,0.15000000000000002,0.542505313737175,0.0,0.28526443357098735,false
49,30,53.19242054929798,female,6,blue_collar,12,stay,46.0,0.4599109050271495,0.15000000000000002,0.38727386879689796,0.0,0.24102091261866612,false
49,31,33.56462716604863,female,10,unemployed,30,stay,47.0,0.46507572464227565,0.15000000000000002,0.30620719944257435,0.0,0.2143153748950041,false
49,32,53.68174775908352,male,9,unemployed,27,stay,45.0,0.4530773740181705,0.15000000000000002,0.3692790884261468,0.0,0.23535476044457232,false
49,33,48.16523322503695,male,10,white_collar,60,stay,46.0,0.4599109050271495,0.15000000000000002,0.42881740364152976,0.0,0.2536190263884582,false
49,34,55.8351176878623,male,9,underemployed,47,stay,46.0,0.4599109050271495,0.15000000000000002,0.5057397983427123,0.0,0.2754287017567466,false
49,35,32.61536607978439,male,5,underemployed,53,stay,47.0,0.46507572464227565,0.15000000000000002,0.3573133449891548,0.0,0.23151026272796899,false
49,36,33.21386396682932,male,0,self_employment,4,stay,45.0,0.4530773740181705,0.45,0.20290342493027191,0.0,0.30216972253788493,true
49,37,32.9989869577924,male,16,underemployed,43,stay,44.0,0.45779616627532005,0.15000000000000002,0.617556552701516,0.0,0.30435749194857586,false
49,38,46.59462811646166,female,18,underemployed,25,stay,44.0,0.45779616627532005,0.15000000000000002,0.6010499051822176,0.0,0.30026236157289615,false
49,39,42.3838746152151,male,15,blue_collar,72,stay,46.0,0.4599109050271495,0.15000000000000002,0.5991618646679776,0.0,0.2997903929417963,false
49,40,49.41587808497529,male,1,blue_collar,46,stay,47.0,0.46507572464227565,0.45,0.30906923185285684,0.0,0.37293585820323794,true
49,41,51.684312160423936,male,4,white_collar,33,stay,47.0,0.46507572464227565,0.15000000000000002,0.49199683628224833,0.0,0.2716606807072699,false
49,42,27.45402615727687,male,11,white_collar,59,stay,32.0,0.4373874688251046,0.45,0.5232394609121643,0.0,0.48523989676290424,true
49,43,39.50174039883094,female,16,self_employment,69,stay,47.0,0.46507572464227565,0.45,0.5422662511741805,0.0,0.4939836161537964,true
49,44,39.07401931551021,female,13,white_collar,63,stay,47.0,0.46507572464227565,0.15000000000000002,0.5889673407989575,0.0,0.2972290381504533,false
49,45,51.03109175631671,male,5,white_collar,47,stay,47.0,0.46507572464227565,0.45,0.41386870243188334,0.0,0.4315563880819603,true
49,46,31.912868331895556,female,12,blue_collar,42,stay,46.0,0.4599109050271495,0.15000000000000002,0.456952593773181,0.0,0.26180696909359985,false
49,47,54.202037888480014,female,10,blue_collar,79,stay,46.0,0.4599109050271495,0.15000000000000002,0.3971238477220089,0.0,0.24406674734240497,false
49,48,54.257330488863275,female,0,white_collar,68,stay,42.0,0.44253588867199445,0.15000000000000002,0.3118445704716842,0.0,0.21627918432145204,false
49,49,36.710553899796416,male,7,blue_collar,25,stay,47.0,0.46507572464227565,0.45,0.34349087990277727,0.0,0.39315505332661027,true
49,50,33.68928043373004,male,7,underemployed,22,stay,44.0,0.45779616627532005,0.15000000000000002,0.49188384016569553,0.0,0.27162948298160555,false
49,51,26.070800962452875,male,12,underemployed,80,stay,47.0,0.46507572464227565,0.15000000000000002,0.42351175037899436,0.0,0.25204515975683633,false
49,52,41.184115966864105,female,16,blue_collar,26,stay,47.0,0.46507572464227565,0.15000000000000002,0.5307320885071962,0.0,0.28215211017477687,false
49,53,31.94789425397575,female,8,self_employment,68,stay,47.0,0.46507572464227565,0.15000000000000002,0.3175443477773756,0.0,0.21824676897174525,false
49,54,28.041294695717514,female,12,white_collar,48,never_consider,49.0,0.4688850174233954,0.15000000000000002,0.593185239660927,0.0,0.0,false
49,55,24.180864397732808,male,15,self_employment,72,intention,6.0,0.4688850174233954,0.45,0.5629503087033905,0.0,0.5003897748049834,true
49,56,36.36205055372478,male,7,unemployed,38,stay,46.0,0.4599109050271495,0.15000000000000002,0.34292560353896,0.0,0.22680132391774965,false
49,57,46.45678590437265,male,14,white_collar,38,stay,39.0,0.4393285383999578,0.45,0.6421830154598173,0.35,0.539571566416002,true
49,58,48.1867753481947,male,19,underemployed,60,stay,47.0,0.46507572464227565,0.15000000000000002,0.6457153916770816,0.0,0.3112190687466985,false
49,59,39.45535552229172,male,3,white_collar,2,stay,47.0,0.46507572464227565,0.15000000000000002,0.3622534976553812,0.0,0.2331051793682568,false
49,60,50.674692079773045,male,10,self_employment,43,stay,46.0,0.4599109050271495,0.15000000000000002,0.451262454103964,0.0,0.26017180499737974,false
49,61,37.1396052521149,male,14,unemployed,76,stay,46.0,0.4599109050271495,0.15000000000000002,0.4792481055211404,0.0,0.2681179140381542,false
49,62,42.80936109588825,female,7,underemployed,17,stay,46.0,0.4599109050271495,0.15000000000000002,0.3488422943070316,0.0,0.22874952272311902,false
49,63,42.13188855229202,female,3,self_employment,1,stay,47.0,0.46507572464227565,0.15000000000000002,0.2920376020751093,0.0,0.20929797015562862,false
49,64,48.8931044423961,female,14,underemployed,23,stay,45.0,0.4530773740181705,0.15000000000000002,0.5866995163678113,0.0,0.2966562445915671,false
49,65,35.56155966488467,female,11,self_employment,9,stay,41.0,0.4453677154259652,0.15000000000000002,0.4518564251431684,0.0,0.2603429733476117,false
49,66,31.11593219190448,male,14,unemployed,6,stay,45.0,0.4530773740181705,0.15000000000000002,0.37810536826113905,0.0,0.2381508035660826,false
49,67,43.43479100955416,male,17,underemployed,68,stay,47.0,0.46507572464227565,0.15000000000000002,0.5168705033984838,0.0,0.2784431279629156,false
49,68,45.70555221514707,female,6,blue_collar,26,stay,38.0,0.4476822976425028,0.15000000000000002,0.3860387448183463,0.0,0.24063626435504676,false
49,69,44.19560913324152,male,12,blue_collar,56,stay,44.0,0.45779616627532005,0.15000000000000002,0.5381611707517263,0.0,0.2841200021342372,false
49,70,39.73900921777588,female,8,self_employment,38,stay,44.0,0.45779616627532005,0.45,0.4327628097443918,0.0,0.4412972517305952,true
49,71,58.44901799099254,female,2,self_employment,33,stay,47.0,0.46507572464227565,0.15000000000000002,0.2821960923901995,0.0,0.20574113312249917,false
49,72,32.78116230387946,male,15,blue_collar,33,stay,45.0,0.4530773740181705,0.15000000000000002,0.5757266376046668,0.0,0.2938690110248102,false
49,73,38.59659756887091,female,7,white_collar,32,stay,42.0,0.44253588867199445,0.15000000000000002,0.48881874494099004,0.0,0.2707818526806191,false
49,74,39.891085082664524,female,11,white_collar,43,stay,46.0,0.4599109050271495,0.15000000000000002,0.5314023231904917,0.0,0.2823302117708514,false
49,75,46.846001799898296,female,2,white_collar,15,stay,45.0,0.4530773740181705,0.45,0.42835154297598166,0.0,0.43904236052935913,true
49,76,24.641818415969574,female,4,blue_collar,40,stay,35.0,0.4538844270346346,0.15000000000000002,0.31600000213995594,0.0,0.21771541130795816,false
49,77,57.49446585527257,male,16,self_employment,66,stay,42.0,0.44253588867199445,0.15000000000000002,0.6080317690438234,0.0,0.3020012671439865,false
49,78,41.0313981765287,female,1,blue_collar,35,stay,45.0,0.4530773740181705,0.15000000000000002,0.3062507514364171,0.0,0.21433061544133766,false
49,79,31.78135518785451,female,7,unemployed,48,stay,47.0,0.46507572464227565,0.45,0.2734977324856851,0.0,0.350819012624114,true
49,80,63.16410116220814,female,15,white_collar,58,stay,45.0,0.4530773740181705,0.15000000000000002,0.6217436861619396,0.0,0.3053875454636141,false
49,81,23.426567676576727,female,15,underemployed,70,stay,7.0,0.46400191710968175,0.45,0.4485210085828223,0.0,0.4492598956753986,true
49,82,23.488670297650412,female,4,self_employment,12,never_consider,49.0,0.4688850174233954,0.15000000000000002,0.39702689288667037,0.0,0.0,false
49,83,34.64390375358729,male,0,underemployed,15,stay,46.0,0.4599109050271495,0.15000000000000002,0.31495525780935374,0.0,0.21735521312221398,false
49,84,33.064422759837534,male,7,underemployed,62,stay,47.0,0.46507572464227565,0.15000000000000002,0.33173606401893807,0.0,0.2230704140015899,false
49,85,27.947467702237198,male,19,blue_collar,74,stay,47.0,0.46507572464227565,0.15000000000000002,0.6229820572497082,0.0,0.3056915252136641,false
49,86,51.69763979619156,female,4,white_collar,11,stay,47.0,0.46507572464227565,0.15000000000000002,0.4726566331183226,0.0,0.2662677129652568,false
49,87,51.291598262409984,female,10,blue_collar,17,stay,46.0,0.4599109050271495,0.45,0.48738559997671427,0.0,0.4683198906618439,true
49,88,27.104794470777225,female,9,blue_collar,74,stay,46.0,0.4599109050271495,0.15000000000000002,0.3348670418152029,0.0,0.22412062884143538,false
49,89,33.07907834430025,female,3,blue_collar,80,stay,44.0,0.45779616627532005,0.15000000000000002,0.3409238040640854,0.0,0.22613838818213244,false
49,90,34.93225189062692,male,11,unemployed,53,stay,45.0,0.4530773740181705,0.15000000000000002,0.37544815819192456,0.0,0.2373125022597602,false
49,91,53.05103807020306,male,11,self_employment,19,stay,46.0,0.4599109050271495,0.15000000000000002,0.42160933265241063,0.0,0.25147842829527467,false
49,92,31.67616399130345,male,11,blue_collar,72,stay,47.0,0.46507572464227565,0.15000000000000002,0.4339188467912971,0.0,0.255123160490565,false
49,93,29.000118927783728,male,0,blue_collar,3,stay,47.0,0.46507572464227565,0.15000000000000002,0.2511025624829665,0.0,0.1940757181422884,false
49,94,37.94547903319843,male,11,blue_collar,40,stay,41.0,0.4453677154259652,0.15000000000000002,0.4202200687289252,0.0,0.2510637574588152,false
49,95,45.50597910488058,male,4,blue_collar,32,stay,44.0,0.45779616627532005,0.15000000000000002,0.24365862800839255,0.0,0.19117738935674083,false
49,96,52.76250925860257,male,7,unemployed,36,stay,47.0,0.46507572464227565,0.15000000000000002,0.23314095394295628,0.0,0.18700573010323357,false
49,97,43.12072530867841,female,3,white_collar,64,stay,45.0,0.4530773740181705,0.15000000000000002,0.3962170659083746,0.0,0.2437879404036553,false
49,98,43.722985379231524,female,6,blue_collar,55,stay,47.0,0.46507572464227565,0.15000000000000002,0.3004718270510822,0.0,0.2122987848709039,false
49,99,28.281706603803084,male,19,blue_collar,23,stay,46.0,0.4599109050271495,0.15000000000000002,0.5158670068946369,0.0,0.2781727000160072,false
49,100,34.228064197700505,male,8,blue_collar,9,stay,46.0,0.4599109050271495,0.15000000000000002,0.46403607943258607,0.0,0.2638283758712999,false
50,1,37.98782144294668,male,12,unemployed,4,stay,47.0,0.4599109050271495,0.45,0.31956561702343567,0.0,0.3792156743339416,true
50,2,35.81332505464154,female,8,self_employment,9,stay,46.0,0.4530773740181705,0.15000000000000002,0.3430255931422296,0.0,0.22683438665981498,false
50,3,29.211142987972416,female,2,self_employment,3,stay,47.0,0.4599109050271495,0.15000000000000002,0.33271025814774186,0.0,0.22339771422770038,false
50,4,53.52985539009532,female,6,unemployed,34,stay,48.0,0.46507572464227565,0.15000000000000002,0.21535183403867572,0.0,0.17972972794115435,false
50,5,27.41089796633461,male,19,blue_collar,8,stay,47.0,0.4599109050271495,0.15000000000000002,0.569541076112381,0.0,0.29228609514798537,false
50,6,32.19996010562938,male,4,white_collar,34,stay,48.0,0.46507572464227565,0.15000000000000002,0.4000717229487014,0.0,0.24497093387237845,false
50,7,47.1116456538931,male,16,white_collar,74,stay,48.0,0.46507572464227565,0.15000000000000002,0.690539092552518,0.0,0.3218398109042412,false
50,8,42.31396286397835,male,14,blue_collar,39,stay,46.0,0.4530773740181705,0.15000000000000002,0.5176123406149742,0.0,0.27864287375105457,false
50,9,48.60861255061834,female,10,unemployed,31,stay,42.0,0.4453677154259652,0.15000000000000002,0.34784686097593104,0.0,0.22842291729681954,false
50,10,28.848123111905853,female,19,self_employment,3,stay,46.0,0.4530773740181705,0.45,0.5484326649570808,0.0,0.4967843588828923,true
50,11,50.77487725707782,male,2,self_employment,11,stay,44.0,0.45011619883998266,0.15000000000000002,0.18918582695769542,0.0,0.16845733597458531,false
50,12,23.13700707773087,female,11,white_collar,66,stay,47.0,0.4599109050271495,0.15000000000000002,0.5168667554761928,0.0,0.2784421184401328,false
50,13,29.05887969789629,female,8,self_employment,37,stay,46.0,0.4530773740181705,0.45,0.43633195422809135,0.0,0.443113280553225,true
50,14,36.661559373001325,female,5,underemployed,51,stay,46.0,0.4530773740181705,0.15000000000000002,0.31756257149348655,0.0,0.21825303142000796,false
50,15,29.2159554415881,male,1,unemployed,25,stay,43.0,0.44253588867199445,0.15000000000000002,0.23109376822760225,0.0,0.1861828811522164,false
50,16,27.366508619010514,male,9,underemployed,53,stay,47.0,0.4599109050271495,0.45,0.4445416992396539,0.0,0.4472625231984503,true
50,17,57.98967385626941,male,10,unemployed,10,stay,48.0,0.46507572464227565,0.15000000000000002,0.32585708897668886,0.0,0.22108496861275606,false
50,18,45.91654693566554,female,5,white_collar,64,stay,44.0,0.45011619883998266,0.15000000000000002,0.3946573208685383,0.0,0.24330762037034667,false
50,19,35.89272133467454,male,4,white_collar,37,stay,48.0,0.46507572464227565,0.45,0.47454438801857146,0.0,0.4621092669578886,true
50,20,41.21309290668194,male,6,unemployed,76,stay,47.0,0.4599109050271495,0.15000000000000002,0.2718237921916969,0.0,0.20192466126938172,false
50,21,39.80669116185183,male,13,blue_collar,18,stay,48.0,0.46507572464227565,0.15000000000000002,0.4894916338424036,0.0,0.27096816247736655,false
50,22,49.329531082294295,female,6,unemployed,16,stay,48.0,0.46507572464227565,0.15000000000000002,0.2210311095572873,0.0,0.18208422895350684,false
50,23,34.352048067824256,female,15,underemployed,44,stay,48.0,0.46507572464227565,0.15000000000000002,0.5605943908473865,0.0,0.28998130737533406,false
50,24,24.263777182962876,female,4,underemployed,72,never_consider,50.0,0.4804340426085728,0.15000000000000002,0.3289771764851489,0.0,0.0,false
50,25,43.96850787979495,female,4,self_employment,70,stay,43.0,0.44253588867199445,0.15000000000000002,0.38753197294140024,0.0,0.24110121513839378,false
50,26,25.465554840063504,male,10,blue_collar,14,stay,34.0,0.4391973570152511,0.45,0.3509979446501056,0.0,0.39742807537030833,true
50,27,38.88589222691103,male,4,unemployed,38,stay,47.0,0.4599109050271495,0.45,0.2317507777424523,0.0,0.3229362940025533,true
50,28,37.84656245296008,female,3,self_employment,43,stay,44.0,0.45011619883998266,0.15000000000000002,0.28227254142311803,0.0,0.20576899964150994,false
50,29,45.35822760033821,male,17,unemployed,60,stay,48.0,0.46507572464227565,0.15000000000000002,0.542505313737175,0.0,0.28526443357098735,false
50,30,53.275753882631314,female,6,blue_collar,12,stay,47.0,0.4599109050271495,0.15000000000000002,0.38727386879689796,0.0,0.24102091261866612,false
50,31,33.647960499381966,female,10,unemployed,30,stay,48.0,0.46507572464227565,0.15000000000000002,0.30620719944257435,0.0,0.2143153748950041,false
50,32,53.76508109241686,male,9,unemployed,27,stay,46.0,0.4530773740181705,0.15000000000000002,0.3692790884261468,0.0,0.23535476044457232,false
50,33,48.248566558370285,male,10,white_collar,60,stay,47.0,0.4599109050271495,0.15000000000000002,0.42881740364152976,0.0,0.2536190263884582,false
50,34,55.91845102119564,male,9,underemployed,47,stay,47.0,0.4599109050271495,0.15000000000000002,0.5057397983427123,0.0,0.2754287017567466,false
50,35,32.69869941311772,male,5,underemployed,53,stay,48.0,0.46507572464227565,0.15000000000000002,0.3573133449891548,0.0,0.23151026272796899,false
50,36,33.29719730016266,male,0,self_employment,4,stay,46.0,0.4530773740181705,0.45,0.20290342493027191,0.0,0.30216972253788493,true
50,37,33.08232029112573,male,16,underemployed,43,stay,45.0,0.45779616627532005,0.15000000000000002,0.617556552701516,0.0,0.30435749194857586,false
50,38,46.67796144979499,female,18,underemployed,25,stay,45.0,0.45779616627532005,0.15000000000000002,0.6010499051822176,0.0,0.30026236157289615,false
50,39,42.467207948548435,male,15,blue_collar,72,stay,47.0,0.4599109050271495,0.15000000000000002,0.5991618646679776,0.0,0.2997903929417963,false
50,40,49.499211418308626,male,1,blue_collar,46,stay,48.0,0.46507572464227565,0.45,0.30906923185285684,0.0,0.37293585820323794,true
50,41,51.76764549375727,male,4,white_collar,33,stay,48.0,0.46507572464227565,0.15000000000000002,0.49199683628224833,0.0,0.2716606807072699,false
50,42,27.537359490610203,male,11,white_collar,59,stay,33.0,0.4373874688251046,0.45,0.5232394609121643,0.0,0.48523989676290424,true
50,43,39.585073732164275,female,16,self_employment,69,stay,48.0,0.46507572464227565,0.45,0.5422662511741805,0.0,0.4939836161537964,true
